Time (s),X (m),Y (m),Z (m),Vx (m/s),Vy (m/s),Vz (m/s),Fx (N),Fy (N),Fz (N),¦Øx (rad/s),¦Øy (rad/s),¦Øz (rad/s),¦Óx (N¡¤m),¦Óy (N¡¤m),¦Óz (N¡¤m)
2.530000e-04,1.414665e-06,-9.284839e-07,-1.099730e-07,1.536752e-01,2.643521e-01,-2.616811e-03,-6.187879e-11,6.943832e-11,-4.358767e-13,4.557829e+05,3.672864e+04,0.000000e+00,3.198632e-18,1.366658e-17,0.000000e+00
2.540000e-04,1.656848e-06,1.357658e-08,-1.109982e-07,-3.116979e-02,3.202699e-01,-1.025188e-03,-9.678460e-11,2.927849e-11,8.333718e-13,3.542229e+05,2.766181e+05,0.000000e+00,-5.317671e-18,1.256058e-17,0.000000e+00
2.550000e-04,1.343093e-06,9.505245e-07,-1.092490e-07,-1.876619e-01,2.601398e-01,1.749199e-03,-8.193906e-11,-3.148403e-11,1.452666e-12,1.389969e+05,4.391989e+05,0.000000e+00,-1.126921e-17,8.512712e-18,0.000000e+00
2.560000e-04,5.561496e-07,1.582393e-06,-1.094213e-07,-2.771053e-01,1.279191e-01,-1.723051e-04,-4.683248e-11,-6.923060e-11,-1.006097e-12,-1.397024e+05,4.516406e+05,0.000000e+00,-1.459266e-17,6.514421e-19,0.000000e+00
2.570000e-04,-4.268832e-07,1.643161e-06,-1.082241e-07,-2.877007e-01,-6.200387e-02,1.197261e-03,-5.547730e-12,-9.944342e-11,7.171032e-13,-3.565999e+05,2.863472e+05,0.000000e+00,-1.135673e-17,-8.654738e-18,0.000000e+00
2.580000e-04,-1.256177e-06,1.137716e-06,-1.071545e-07,-1.914142e-01,-2.269549e-01,1.069601e-03,5.041549e-11,-8.636818e-11,-6.684259e-14,-4.490578e+05,3.493343e+04,0.000000e+00,-4.841080e-18,-1.316400e-17,0.000000e+00
2.590000e-04,-1.661848e-06,2.478410e-07,-1.058511e-07,-2.666639e-02,-3.055868e-01,1.303378e-03,8.626176e-11,-4.117153e-11,1.224054e-13,-3.960280e+05,-2.249639e+05,0.000000e+00,2.776635e-18,-1.360820e-17,0.000000e+00
2.600000e-04,-1.511923e-06,-7.404056e-07,-1.031178e-07,1.368043e-01,-2.759334e-01,2.733330e-03,8.559308e-11,1.552646e-11,7.487209e-13,-2.074048e+05,-4.185025e+05,0.000000e+00,9.876285e-18,-1.013365e-17,0.000000e+00
2.610000e-04,-8.365007e-07,-1.495442e-06,-1.025456e-07,2.502664e-01,-1.579361e-01,5.721501e-04,5.940861e-11,6.178324e-11,-1.131591e-12,6.465139e+04,-4.688303e+05,0.000000e+00,1.424483e-17,-2.635155e-18,0.000000e+00
2.620000e-04,1.285092e-07,-1.718753e-06,-1.029606e-07,2.923818e-01,2.570562e-02,-4.149749e-04,2.205153e-11,9.615459e-11,-5.168574e-13,3.032960e+05,-3.427203e+05,0.000000e+00,1.249540e-17,6.603103e-18,0.000000e+00
2.630000e-04,1.029119e-06,-1.354306e-06,-1.033074e-07,2.241607e-01,2.066757e-01,-3.467803e-04,-3.572048e-11,9.475569e-11,3.570661e-14,4.326452e+05,-1.138106e+05,0.000000e+00,6.772712e-18,1.198569e-17,0.000000e+00
2.640000e-04,1.587704e-06,-5.425455e-07,-1.016382e-07,7.716407e-02,3.044601e-01,1.669204e-03,-7.696724e-11,5.119982e-11,1.055567e-12,4.327137e+05,1.517847e+05,0.000000e+00,3.583339e-21,1.390653e-17,0.000000e+00
2.650000e-04,1.601097e-06,4.540284e-07,-9.614897e-08,-9.670257e-02,3.051371e-01,5.489188e-03,-9.103636e-11,3.544418e-13,2.000139e-12,2.789353e+05,3.704725e+05,0.000000e+00,-8.051816e-18,1.145047e-17,0.000000e+00
2.660000e-04,1.052258e-06,1.278418e-06,-8.908213e-08,-2.472666e-01,2.027952e-01,7.066835e-03,-7.883514e-11,-5.358609e-11,8.260539e-13,2.356904e+04,4.585323e+05,0.000000e+00,-1.337095e-17,4.610799e-18,0.000000e+00
2.670000e-04,1.379435e-07,1.658900e-06,-8.312868e-08,-3.072416e-01,3.652973e-02,5.953451e-03,-3.140286e-11,-8.705637e-11,-5.829665e-13,-2.439416e+05,3.919595e+05,0.000000e+00,-1.400682e-17,-3.485742e-18,0.000000e+00
2.680000e-04,-8.290905e-07,1.459740e-06,-7.773296e-08,-2.674717e-01,-1.395213e-01,5.395724e-03,2.082351e-11,-9.218008e-11,-2.920250e-13,-4.221608e+05,1.837742e+05,0.000000e+00,-9.331538e-18,-1.090056e-17,0.000000e+00
2.690000e-04,-1.524486e-06,7.518693e-07,-7.332504e-08,-1.383838e-01,-2.590502e-01,4.407919e-03,6.759028e-11,-6.258522e-11,-5.172134e-13,-4.552620e+05,-8.915596e+04,0.000000e+00,-1.733171e-18,-1.429059e-17,0.000000e+00
2.700000e-04,-1.685310e-06,-2.152445e-07,-6.664664e-08,4.767881e-02,-2.942480e-01,6.678398e-03,9.742213e-11,-1.842950e-11,1.188820e-12,-3.230013e+05,-3.213433e+05,0.000000e+00,6.925154e-18,-1.215730e-17,0.000000e+00
2.710000e-04,-1.275019e-06,-1.113803e-06,-6.144596e-08,2.096074e-01,-2.233771e-01,5.200681e-03,8.478562e-11,3.710789e-11,-7.737313e-13,-8.827994e+04,-4.489349e+05,0.000000e+00,1.228998e-17,-6.680680e-18,0.000000e+00
2.720000e-04,-4.203273e-07,-1.667211e-06,-5.833109e-08,2.868284e-01,-8.550950e-02,3.114872e-03,4.043283e-11,7.218731e-11,-1.092127e-12,1.875933e+05,-4.347433e+05,0.000000e+00,1.444469e-17,7.430706e-19,0.000000e+00
2.730000e-04,5.751038e-07,-1.627124e-06,-5.565609e-08,2.806213e-01,1.039688e-01,2.674994e-03,-3.250068e-12,9.921060e-11,-2.303198e-13,3.820209e+05,-2.512922e+05,0.000000e+00,1.018020e-17,9.605477e-18,0.000000e+00
2.740000e-04,1.336024e-06,-1.034393e-06,-5.158482e-08,1.617818e-01,2.679133e-01,4.071271e-03,-6.222418e-11,8.584114e-11,7.310889e-13,4.407969e+05,1.272082e+03,0.000000e+00,3.077501e-18,1.322423e-17,0.000000e+00
2.750000e-04,1.638070e-06,-1.127346e-07,-4.722096e-08,-1.176227e-02,3.309230e-01,4.363866e-03,-9.086748e-11,3.299179e-11,1.532021e-13,3.694651e+05,2.499772e+05,0.000000e+00,-3.734921e-18,1.302217e-17,0.000000e+00
2.760000e-04,1.402158e-06,8.621925e-07,-4.234077e-08,-1.580983e-01,2.779715e-01,4.880181e-03,-7.662136e-11,-2.772533e-11,2.703423e-13,1.710995e+05,4.387428e+05,0.000000e+00,-1.038640e-17,9.883747e-18,0.000000e+00
2.770000e-04,6.641907e-07,1.556776e-06,-3.824652e-08,-2.565646e-01,1.494263e-01,4.094253e-03,-5.155684e-11,-6.730610e-11,-4.115109e-13,-1.085484e+05,4.633277e+05,0.000000e+00,-1.464233e-17,1.287264e-18,0.000000e+00
2.780000e-04,-3.026344e-07,1.676321e-06,-3.471016e-08,-2.878046e-01,-5.008007e-02,3.536360e-03,-1.635725e-11,-1.044613e-10,-2.921124e-13,-3.295497e+05,3.074072e+05,0.000000e+00,-1.157160e-17,-8.163983e-18,0.000000e+00
2.790000e-04,-1.164526e-06,1.227310e-06,-3.362928e-08,-2.079313e-01,-2.197771e-01,1.080877e-03,4.182160e-11,-8.885313e-11,-1.285687e-12,-4.440136e+05,6.660102e+04,0.000000e+00,-5.993319e-18,-1.260858e-17,0.000000e+00
2.800000e-04,-1.633555e-06,3.640213e-07,-3.249469e-08,-5.109648e-02,-3.096531e-01,1.134592e-03,8.211850e-11,-4.705898e-11,2.812486e-14,-4.114581e+05,-1.952493e+05,0.000000e+00,1.704604e-18,-1.371045e-17,0.000000e+00
2.810000e-04,-1.555164e-06,-6.359963e-07,-3.181637e-08,1.130087e-01,-2.898960e-01,6.783270e-04,8.592528e-11,1.034478e-11,-2.388998e-13,-2.368703e+05,-4.024896e+05,0.000000e+00,9.141397e-18,-1.085107e-17,0.000000e+00
2.820000e-04,-9.358285e-07,-1.434063e-06,-3.361920e-08,2.364778e-01,-1.772942e-01,-1.802834e-03,6.464826e-11,5.895819e-11,-1.299133e-12,3.149732e+04,-4.696962e+05,0.000000e+00,1.405169e-17,-3.518931e-18,0.000000e+00
2.830000e-04,1.972951e-08,-1.738986e-06,-3.547063e-08,2.890338e-01,-5.442300e-03,-1.851428e-03,2.751825e-11,8.998142e-11,-2.544368e-14,2.844964e+05,-3.653110e+05,0.000000e+00,1.324700e-17,5.465597e-18,0.000000e+00
2.840000e-04,9.287439e-07,-1.436219e-06,-3.281844e-08,2.310068e-01,1.928172e-01,2.652192e-03,-3.038285e-11,1.038085e-10,2.358090e-12,4.146357e+05,-1.427113e+05,0.000000e+00,6.814076e-18,1.165529e-17,0.000000e+00
2.850000e-04,1.519333e-06,-6.716111e-07,-2.898093e-08,8.691683e-02,3.102710e-01,3.837505e-03,-7.544535e-11,6.149863e-11,6.206285e-13,4.322486e+05,1.151817e+05,0.000000e+00,9.222101e-19,1.350325e-17,0.000000e+00
2.860000e-04,1.600645e-06,3.157327e-07,-2.286334e-08,-8.032963e-02,3.220093e-01,6.117591e-03,-8.757004e-11,6.146161e-12,1.193850e-12,3.058202e+05,3.467690e+05,0.000000e+00,-6.619774e-18,1.212588e-17,0.000000e+00
2.870000e-04,1.127767e-06,1.204829e-06,-1.754984e-08,-2.133937e-01,2.325209e-01,5.313504e-03,-6.967221e-11,-4.685602e-11,-4.210189e-13,5.700983e+04,4.698463e+05,0.000000e+00,-1.302768e-17,6.444313e-18,0.000000e+00
2.880000e-04,2.433447e-07,1.670823e-06,-1.417030e-08,-2.858820e-01,7.104981e-02,3.379531e-03,-3.795479e-11,-8.454606e-11,-1.012626e-12,-2.194014e+05,4.146521e+05,0.000000e+00,-1.447286e-17,-2.889962e-18,0.000000e+00
2.890000e-04,-7.265117e-07,1.543884e-06,-1.209860e-08,-2.619234e-01,-1.184668e-01,2.071706e-03,1.254470e-11,-9.923066e-11,-6.847757e-13,-4.038213e+05,2.118931e+05,0.000000e+00,-9.656203e-18,-1.061644e-17,0.000000e+00
2.900000e-04,-1.424777e-06,8.945361e-07,-1.126600e-08,-1.373769e-01,-2.692140e-01,8.325968e-04,6.521243e-11,-7.893106e-11,-6.487962e-13,-4.376987e+05,-4.520130e+04,0.000000e+00,-1.773818e-18,-1.346143e-17,0.000000e+00
2.910000e-04,-1.672017e-06,-5.870224e-08,-1.092955e-08,2.380561e-02,-3.069691e-01,3.364555e-04,8.439495e-11,-1.976852e-11,-2.597790e-13,-3.513793e+05,-2.988829e+05,0.000000e+00,4.519675e-18,-1.328274e-17,0.000000e+00
2.920000e-04,-1.359865e-06,-1.023996e-06,-1.168846e-08,1.664525e-01,-2.464576e-01,-7.589102e-04,7.468971e-11,3.168373e-11,-5.735321e-13,-1.286059e+05,-4.598065e+05,0.000000e+00,1.166439e-17,-8.425936e-18,0.000000e+00
2.930000e-04,-5.623433e-07,-1.626265e-06,-1.107356e-08,2.756967e-01,-9.806879e-02,6.148974e-04,5.720016e-11,7.769622e-11,7.193240e-13,1.432329e+05,-4.424509e+05,0.000000e+00,1.423344e-17,9.087372e-19,0.000000e+00
2.940000e-04,4.075413e-07,-1.651812e-06,-1.095645e-08,2.859801e-01,9.813821e-02,1.171076e-04,5.384368e-12,1.027337e-10,-2.606422e-13,3.504518e+05,-2.783511e+05,0.000000e+00,1.084996e-17,8.592242e-18,0.000000e+00
2.950000e-04,1.225288e-06,-1.128831e-06,-9.395985e-09,1.904199e-01,2.545202e-01,1.560467e-03,-5.003519e-11,8.188142e-11,7.557410e-13,4.475531e+05,-3.550437e+04,0.000000e+00,5.084212e-18,1.271543e-17,0.000000e+00
2.960000e-04,1.637164e-06,-2.258718e-07,-6.531161e-09,3.576654e-02,3.180068e-01,2.864824e-03,-8.097632e-11,3.324151e-11,6.829600e-13,4.032722e+05,2.292110e+05,0.000000e+00,-2.318543e-18,1.386047e-17,0.000000e+00
2.970000e-04,1.485970e-06,7.671258e-07,-2.716071e-09,-1.257506e-01,2.797917e-01,3.815089e-03,-8.457016e-11,-2.000939e-11,4.975576e-13,2.071540e+05,4.239789e+05,0.000000e+00,-1.026873e-17,1.019802e-17,0.000000e+00
2.980000e-04,8.086765e-07,1.481726e-06,1.378152e-09,-2.552717e-01,1.454835e-01,4.094224e-03,-6.781710e-11,-7.032362e-11,1.461546e-13,-6.588187e+04,4.577167e+05,0.000000e+00,-1.429612e-17,1.766509e-18,0.000000e+00
2.990000e-04,-1.437797e-07,1.680177e-06,3.867089e-09,-2.958590e-01,-3.415538e-02,2.488937e-03,-2.125145e-11,-9.405868e-11,-8.405265e-13,-3.053900e+05,3.353759e+05,0.000000e+00,-1.254061e-17,-6.405750e-18,0.000000e+00
3.000000e-04,-1.030009e-06,1.300962e-06,6.079095e-09,-2.294554e-01,-2.122267e-01,2.212006e-03,3.476884e-11,-9.323790e-11,-1.450005e-13,-4.343177e+05,1.074374e+05,0.000000e+00,-6.750642e-18,-1.193483e-17,0.000000e+00
3.010000e-04,-1.609361e-06,4.810963e-07,7.296310e-09,-9.797563e-02,-2.852691e-01,1.217214e-03,6.884263e-11,-3.824494e-11,-5.208717e-13,-4.424768e+05,-1.698020e+05,0.000000e+00,-4.272086e-19,-1.451622e-17,0.000000e+00
3.020000e-04,-1.630615e-06,-5.246489e-07,9.061175e-09,7.291777e-02,-2.813571e-01,1.764866e-03,8.947958e-11,2.048346e-12,2.867496e-13,-2.718403e+05,-3.852110e+05,0.000000e+00,8.934509e-18,-1.127879e-17,0.000000e+00
3.030000e-04,-1.078997e-06,-1.329518e-06,8.292462e-09,2.355723e-01,-1.718610e-01,-7.687138e-04,8.516573e-11,5.733199e-11,-1.326579e-12,-1.237141e+04,-4.535870e+05,0.000000e+00,1.358576e-17,-3.580156e-18,0.000000e+00
3.040000e-04,-1.720765e-07,-1.679517e-06,7.531666e-09,3.058090e-01,-5.692943e-04,-7.607954e-04,3.677584e-11,8.968814e-11,4.146077e-15,2.418823e+05,-3.817553e+05,0.000000e+00,1.331269e-17,3.761098e-18,0.000000e+00
3.050000e-04,7.908101e-07,-1.467531e-06,7.741926e-09,2.676104e-01,1.680412e-01,2.102599e-04,-2.000074e-11,8.828427e-11,5.084434e-13,4.207612e+05,-1.858987e+05,0.000000e+00,9.366078e-18,1.025503e-17,0.000000e+00
3.060000e-04,1.498194e-06,-7.496198e-07,9.322349e-09,1.462601e-01,2.764521e-01,1.580423e-03,-6.353886e-11,5.676379e-11,7.174158e-13,4.634329e+05,8.467676e+04,0.000000e+00,2.234286e-18,1.416730e-17,0.000000e+00
3.070000e-04,1.671333e-06,2.312705e-07,8.503641e-09,-3.362066e-02,3.029508e-01,-8.187082e-04,-9.418535e-11,1.387469e-11,-1.256182e-12,3.305581e+05,3.240379e+05,0.000000e+00,-6.957311e-18,1.253292e-17,0.000000e+00
3.080000e-04,1.262937e-06,1.120422e-06,8.318220e-09,-2.025994e-01,2.213465e-01,-1.854210e-04,-8.847705e-11,-4.272793e-11,3.315884e-13,8.844408e+04,4.459959e+05,0.000000e+00,-1.267706e-17,6.385702e-18,0.000000e+00
3.090000e-04,4.307730e-07,1.604074e-06,6.596593e-09,-3.067086e-01,5.685870e-02,-1.721628e-03,-5.451148e-11,-8.612560e-11,-8.043559e-13,-1.718078e+05,4.119373e+05,0.000000e+00,-1.362676e-17,-1.783302e-18,0.000000e+00
3.100000e-04,-5.455003e-07,1.548922e-06,5.676862e-09,-2.957699e-01,-1.169283e-01,-9.197308e-04,5.727499e-12,-9.099464e-11,4.198722e-13,-3.836799e+05,2.493564e+05,0.000000e+00,-1.109360e-17,-8.512717e-18,0.000000e+00
3.110000e-04,-1.362182e-06,9.615545e-07,7.215973e-09,-1.956717e-01,-2.366264e-01,1.539111e-03,5.241130e-11,-6.267381e-11,1.287446e-12,-4.730510e+05,-1.280702e+04,0.000000e+00,-4.679459e-18,-1.372684e-17,0.000000e+00
3.120000e-04,-1.709580e-06,1.940370e-08,8.175594e-09,-3.102022e-02,-2.878705e-01,9.596216e-04,8.621131e-11,-2.683131e-11,-3.034198e-13,-3.801990e+05,-2.756717e+05,0.000000e+00,4.861723e-18,-1.376356e-17,0.000000e+00
3.130000e-04,-1.452607e-06,-9.256822e-07,6.538923e-09,1.564134e-01,-2.413378e-01,-1.636671e-03,9.814001e-11,2.436445e-11,-1.359416e-12,-1.556578e+05,-4.255293e+05,0.000000e+00,1.175695e-17,-7.846523e-18,0.000000e+00
3.140000e-04,-7.072664e-07,-1.562826e-06,3.980936e-09,2.778602e-01,-1.035925e-01,-2.557987e-03,6.358939e-11,7.212325e-11,-4.823996e-13,1.100717e+05,-4.406445e+05,0.000000e+00,1.391357e-17,-7.914310e-19,0.000000e+00
3.150000e-04,2.740496e-07,-1.677228e-06,4.106046e-09,2.976767e-01,7.362613e-02,1.251101e-04,1.037587e-11,9.279147e-11,1.404866e-12,3.388697e+05,-3.096898e+05,0.000000e+00,1.197983e-17,6.856769e-18,0.000000e+00
3.160000e-04,1.168060e-06,-1.228120e-06,3.265817e-09,2.143487e-01,2.211375e-01,-8.402293e-04,-4.363044e-11,7.723679e-11,-5.054505e-13,4.613965e+05,-7.063412e+04,0.000000e+00,6.415488e-18,1.251693e-17,0.000000e+00
3.170000e-04,1.627391e-06,-3.665649e-07,2.343242e-09,4.500174e-02,3.125815e-01,-9.225748e-04,-8.866983e-11,4.787995e-11,-4.311602e-14,4.117384e+05,1.878162e+05,0.000000e+00,-2.600088e-18,1.353243e-17,0.000000e+00
3.180000e-04,1.527997e-06,6.052744e-07,1.320096e-09,-1.337297e-01,2.912136e-01,-1.023146e-03,-9.358354e-11,-1.118822e-11,-5.265900e-14,2.356258e+05,3.900271e+05,0.000000e+00,-9.221237e-18,1.058774e-17,0.000000e+00
3.190000e-04,9.015257e-07,1.375350e-06,-1.932279e-09,-2.605965e-01,1.782476e-01,-3.252375e-03,-6.642733e-11,-5.914887e-11,-1.167222e-12,-2.857780e+04,4.660868e+05,0.000000e+00,-1.383367e-17,3.982475e-18,0.000000e+00
3.200000e-04,-5.540948e-08,1.677816e-06,-3.794297e-09,-2.999022e-01,1.896728e-02,-1.862018e-03,-2.058042e-11,-8.339896e-11,7.279896e-13,-2.916551e+05,3.701182e+05,0.000000e+00,-1.377469e-17,-5.024902e-18,0.000000e+00
3.210000e-04,-1.004648e-06,1.390842e-06,-2.937830e-09,-2.378890e-01,-1.503799e-01,8.564672e-04,3.247005e-11,-8.866999e-11,1.423395e-12,-4.450457e+05,1.372025e+05,0.000000e+00,-8.031515e-18,-1.219544e-17,0.000000e+00
3.220000e-04,-1.591825e-06,6.264838e-07,-3.216451e-09,-8.876429e-02,-2.756709e-01,-2.786212e-04,7.808151e-11,-6.560219e-11,-5.943309e-13,-4.287433e+05,-1.262253e+05,0.000000e+00,8.535926e-19,-1.379305e-17,0.000000e+00
3.230000e-04,-1.654814e-06,-3.449818e-07,-3.131703e-09,8.995415e-02,-2.896084e-01,8.474798e-05,9.357675e-11,-7.297652e-12,1.902596e-13,-2.893242e+05,-3.498748e+05,0.000000e+00,7.299969e-18,-1.171026e-17,0.000000e+00
3.240000e-04,-1.161069e-06,-1.199090e-06,-4.936249e-09,2.413750e-01,-2.021741e-01,-1.804547e-03,7.928375e-11,4.578049e-11,-9.892323e-13,-4.930070e+04,-4.585974e+05,0.000000e+00,1.256760e-17,-5.692700e-18,0.000000e+00
3.250000e-04,-2.651316e-07,-1.668169e-06,-7.946918e-09,2.972131e-01,-5.747005e-02,-3.010669e-03,2.923677e-11,7.576684e-11,-6.315243e-13,2.247398e+05,-4.201475e+05,0.000000e+00,1.434872e-17,2.013229e-18,0.000000e+00
3.260000e-04,7.408942e-07,-1.554446e-06,-9.034793e-09,2.705217e-01,1.111771e-01,-1.087875e-03,-1.397557e-11,8.830346e-11,1.006773e-12,4.179288e+05,-2.201952e+05,0.000000e+00,1.011535e-17,1.046948e-17,0.000000e+00
3.270000e-04,1.448362e-06,-8.985486e-07,-1.136318e-08,1.336795e-01,2.663223e-01,-2.328389e-03,-7.165043e-11,8.123382e-11,-6.495319e-13,4.433123e+05,4.353871e+04,0.000000e+00,1.329077e-18,1.380907e-17,0.000000e+00
3.280000e-04,1.662467e-06,3.890669e-08,-1.228227e-08,-4.866261e-02,3.112282e-01,-9.190909e-04,-9.547409e-11,2.351268e-11,7.379068e-13,3.439947e+05,2.860689e+05,0.000000e+00,-5.200257e-18,1.269885e-17,0.000000e+00
3.290000e-04,1.323204e-06,9.607725e-07,-1.196616e-08,-2.060753e-01,2.496539e-01,3.161150e-04,-8.242110e-11,-3.224025e-11,6.467523e-13,1.299106e+05,4.429003e+05,0.000000e+00,-1.120942e-17,8.211675e-18,0.000000e+00
3.300000e-04,5.228965e-07,1.570597e-06,-1.229299e-08,-2.871863e-01,1.162293e-01,-3.268307e-04,-4.246958e-11,-6.986096e-11,-3.366456e-13,-1.481805e+05,4.528053e+05,0.000000e+00,-1.456082e-17,5.186207e-19,0.000000e+00
3.310000e-04,-4.684822e-07,1.620569e-06,-1.091331e-08,-2.866149e-01,-6.028521e-02,1.379674e-03,2.991400e-13,-9.242277e-11,8.935239e-13,-3.698564e+05,2.845245e+05,0.000000e+00,-1.160693e-17,-8.811162e-18,0.000000e+00
3.320000e-04,-1.312098e-06,1.102885e-06,-1.067529e-08,-1.931722e-01,-2.121208e-01,2.380263e-04,4.892649e-11,-7.950095e-11,-5.977655e-13,-4.612307e+05,2.324287e+04,0.000000e+00,-4.784345e-18,-1.368067e-17,0.000000e+00
3.330000e-04,-1.690522e-06,2.124008e-07,-9.871988e-09,-1.733329e-02,-2.957398e-01,8.033006e-04,9.206905e-11,-4.378281e-11,2.959769e-13,-3.845123e+05,-2.286658e+05,0.000000e+00,4.016968e-18,-1.318991e-17,0.000000e+00
3.340000e-04,-1.508245e-06,-7.474383e-07,-9.946509e-09,1.585538e-01,-2.646803e-01,-7.452166e-05,9.209425e-11,1.626274e-11,-4.596266e-13,-1.938605e+05,-4.102730e+05,0.000000e+00,9.982505e-18,-9.508928e-18,0.000000e+00
3.350000e-04,-8.226744e-07,-1.479785e-06,-1.076179e-08,2.646809e-01,-1.474928e-01,-8.152767e-04,5.556806e-11,6.135923e-11,-3.878585e-13,7.148812e+04,-4.648394e+05,0.000000e+00,1.389362e-17,-2.857091e-18,0.000000e+00
3.360000e-04,1.557897e-07,-1.704684e-06,-1.099612e-08,2.951444e-01,2.245069e-02,-2.343363e-04,1.595062e-11,8.898221e-11,3.041797e-13,3.164680e+05,-3.459763e+05,0.000000e+00,1.282712e-17,6.223658e-18,0.000000e+00
3.370000e-04,1.081849e-06,-1.337695e-06,-1.208653e-08,2.254926e-01,1.905731e-01,-1.090403e-03,-3.646958e-11,8.802867e-11,-4.482353e-13,4.497028e+05,-1.088612e+05,0.000000e+00,6.976158e-18,1.241531e-17,0.000000e+00
3.380000e-04,1.608688e-06,-5.253956e-07,-1.220929e-08,6.392230e-02,3.007837e-01,-1.227692e-04,-8.459802e-11,5.770614e-11,5.066517e-13,4.201954e+05,1.508074e+05,0.000000e+00,-1.545007e-18,1.359622e-17,0.000000e+00
3.390000e-04,1.583353e-06,4.410358e-07,-1.066965e-08,-1.246933e-01,3.031098e-01,1.539646e-03,-9.875891e-11,1.217934e-12,8.704386e-13,2.657563e+05,3.593998e+05,0.000000e+00,-8.086412e-18,1.092187e-17,0.000000e+00
3.400000e-04,1.031666e-06,1.279034e-06,-1.090281e-08,-2.459778e-01,2.100721e-01,-2.331664e-04,-6.350439e-11,-4.871441e-11,-9.282424e-13,1.563569e+04,4.692608e+05,0.000000e+00,-1.309628e-17,5.752310e-18,0.000000e+00
3.410000e-04,1.034888e-07,1.675294e-06,-1.145784e-08,-2.993869e-01,4.973753e-02,-5.550296e-04,-2.796496e-11,-8.395098e-11,-1.685272e-13,-2.551360e+05,3.985411e+05,0.000000e+00,-1.417757e-17,-3.702872e-18,0.000000e+00
3.420000e-04,-8.714981e-07,1.477953e-06,-9.814304e-09,-2.559246e-01,-1.265665e-01,1.643540e-03,2.275683e-11,-9.231256e-11,1.151168e-12,-4.281646e+05,1.795614e+05,0.000000e+00,-9.059758e-18,-1.146575e-17,0.000000e+00
3.430000e-04,-1.530690e-06,7.699807e-07,-7.900321e-09,-1.165786e-01,-2.657017e-01,1.913984e-03,7.296136e-11,-7.285103e-11,1.416041e-13,-4.392319e+05,-8.618581e+04,0.000000e+00,-5.794835e-19,-1.391449e-17,0.000000e+00
3.440000e-04,-1.668155e-06,-1.854654e-07,-6.297278e-09,6.940416e-02,-3.051339e-01,1.603042e-03,9.738036e-11,-2.064667e-11,-1.628084e-13,-3.159863e+05,-3.133721e+05,0.000000e+00,6.453125e-18,-1.189545e-17,0.000000e+00
3.450000e-04,-1.261986e-06,-1.104197e-06,-6.055103e-09,2.091295e-01,-2.350038e-01,2.421751e-04,7.316000e-11,3.672004e-11,-7.125485e-13,-8.918186e+04,-4.600555e+05,0.000000e+00,1.187545e-17,-7.680323e-18,0.000000e+00
3.460000e-04,-4.061819e-07,-1.666217e-06,-4.547186e-09,2.834137e-01,-9.489637e-02,1.507917e-03,3.889513e-11,7.336008e-11,6.627409e-13,1.874364e+05,-4.390133e+05,0.000000e+00,1.448370e-17,1.101765e-18,0.000000e+00
3.470000e-04,5.904172e-07,-1.630047e-06,-1.561939e-09,2.741552e-01,9.695157e-02,2.985247e-03,-4.847734e-12,1.004513e-10,7.735280e-13,3.856985e+05,-2.513520e+05,0.000000e+00,1.038098e-17,9.825923e-18,0.000000e+00
3.480000e-04,1.343793e-06,-1.041291e-06,1.550318e-09,1.562208e-01,2.626843e-01,3.112258e-03,-6.175032e-11,8.677743e-11,6.650284e-14,4.367167e+05,1.760446e+03,0.000000e+00,2.671305e-18,1.325294e-17,0.000000e+00
3.490000e-04,1.644788e-06,-1.258530e-07,2.058469e-09,-1.749970e-02,3.253891e-01,5.081509e-04,-9.095983e-11,3.283217e-11,-1.363507e-12,3.679355e+05,2.500931e+05,0.000000e+00,-3.601373e-18,1.300267e-17,0.000000e+00
3.500000e-04,1.413005e-06,8.482017e-07,1.759476e-09,-1.612803e-01,2.755984e-01,-2.989931e-04,-7.528332e-11,-2.607035e-11,-4.226196e-13,1.730238e+05,4.378685e+05,0.000000e+00,-1.020555e-17,9.831896e-18,0.000000e+00
3.510000e-04,6.761103e-07,1.520584e-06,1.657219e-09,-2.750925e-01,1.413351e-01,-1.022566e-04,-5.959193e-11,-7.030006e-11,1.030110e-13,-9.937108e+04,4.559830e+05,0.000000e+00,-1.426256e-17,9.484711e-19,0.000000e+00
3.520000e-04,-2.994379e-07,1.653686e-06,4.507401e-09,-2.960471e-01,-4.150199e-02,2.850182e-03,-1.097180e-11,-9.573330e-11,1.545893e-12,-3.354625e+05,3.138791e+05,0.000000e+00,-1.236172e-17,-7.440544e-18,0.000000e+00
3.530000e-04,-1.161919e-06,1.209118e-06,7.710990e-09,-2.120391e-01,-2.135565e-01,3.203588e-03,4.398647e-11,-9.008752e-11,1.850431e-13,-4.463493e+05,6.902709e+04,0.000000e+00,-5.806022e-18,-1.282042e-17,0.000000e+00
3.540000e-04,-1.649089e-06,3.470559e-07,5.784400e-09,-6.235056e-02,-2.938320e-01,-1.926590e-03,7.837673e-11,-4.203215e-11,-2.686155e-12,-4.177495e+05,-2.022612e+05,0.000000e+00,1.497482e-18,-1.420462e-17,0.000000e+00
3.550000e-04,-1.579797e-06,-6.573096e-07,4.514078e-09,1.034411e-01,-2.747164e-01,-1.270322e-03,8.680833e-11,1.000891e-11,3.436213e-13,-2.361027e+05,-4.087820e+05,0.000000e+00,9.511007e-18,-1.081341e-17,0.000000e+00
