Time (s),X (m),Y (m),Z (m),Vx (m/s),Vy (m/s),Vz (m/s)
38.13600000000182,4.663674446312392e-06,-8.792698056358723e-07,1.010808252627238e-06,4.544813624963102e-05,1.8262818494948585e-05,-1.5255485655704727e-05
38.13800000000182,4.757683588682959e-06,-8.376806149281356e-07,9.962941703616097e-07,9.400914237056635e-05,4.158919070773666e-05,-1.451408226562825e-05
38.14000000000181,4.765214512067472e-06,-8.189979890311137e-07,1.029133378613725e-06,7.530923384512754e-06,1.8682625897022018e-05,3.2839208252115194e-05
38.14200000000181,4.7840159765244165e-06,-8.113903700301647e-07,9.70213785335232e-07,1.880146445694498e-05,7.6076190009489345e-06,-5.891959327849272e-05
38.1440000000018,4.776768181034539e-06,-8.125593081506275e-07,9.876225744874588e-07,-7.24779548987775e-06,-1.168938120462775e-06,1.7408789152226625e-05
38.1460000000018,4.78728887188377e-06,-7.815135251291341e-07,9.820281110112379e-07,1.052069084923141e-05,3.1045783021493366e-05,-5.594463476220822e-06
38.148000000001794,4.787669620161396e-06,-8.289171686513403e-07,9.669780993028256e-07,3.8074827762502515e-07,-4.740364352220621e-05,-1.5050011708412245e-05
38.15000000000179,4.763744656888628e-06,-8.397675503750262e-07,9.735973946301543e-07,-2.3924963272767114e-05,-1.0850381723685907e-05,6.619295327328693e-06
38.152000000001784,4.752477120684998e-06,-8.077928897247963e-07,1.0003062091297641e-06,-1.1267536203630507e-05,3.197466065022991e-05,2.6708814499609742e-05
38.15400000000178,4.75049249177842e-06,-7.289337081358167e-07,9.675139570124956e-07,-1.984628906577129e-06,7.885918158897964e-05,-3.27922521172686e-05
38.156000000001775,4.742569754100424e-06,-7.212725828780969e-07,9.260916544211893e-07,-7.92273767799703e-06,7.661125257719797e-06,-4.142230259130633e-05
38.15800000000177,4.801270072114901e-06,-7.216352434156825e-07,9.20170211006844e-07,5.870031801447677e-05,-3.626605375856511e-07,-5.921443414345266e-06
38.160000000001766,4.833694814330594e-06,-7.274559615293343e-07,8.987954599856277e-07,3.242474221569275e-05,-5.820718113651844e-06,-2.1374751021216312e-05
38.16200000000176,4.7868190096516185e-06,-7.438173997265068e-07,8.71057538466865e-07,-4.68758046789749e-05,-1.636143819717247e-05,-2.773792151876263e-05
38.16400000000176,4.787693718536007e-06,-7.202511309347457e-07,9.051729837725479e-07,8.74708884388158e-07,2.3566268791761043e-05,3.4115445305682886e-05
