Time (s),X (m),Y (m),Z (m),Vx (m/s),Vy (m/s),Vz (m/s),Fx (N),Fy (N),Fz (N),¦Øx (rad/s),¦Øy (rad/s),¦Øz (rad/s),¦Óx (N¡¤m),¦Óy (N¡¤m),¦Óz (N¡¤m)
5.020000e-04,-1.272144e-06,-6.199543e-07,-6.800355e-09,-2.138111e-03,5.446883e-04,-1.076067e-03,-7.338653e-13,-8.145942e-13,1.076648e-12,2.491561e+03,-5.170958e+03,0.000000e+00,1.058581e-21,5.081585e-22,0.000000e+00
5.030000e-04,-1.269821e-06,-6.264931e-07,-5.027112e-09,-1.230825e-03,7.702511e-04,1.773243e-03,4.750538e-13,1.181044e-13,1.491895e-12,2.516375e+03,-5.158931e+03,0.000000e+00,1.299252e-21,6.297299e-22,0.000000e+00
5.040000e-04,-1.266276e-06,-6.368659e-07,-5.531286e-09,-6.948755e-05,-3.081234e-03,-5.041737e-04,6.080748e-13,-2.016633e-12,-1.192453e-12,2.542370e+03,-5.148374e+03,0.000000e+00,1.361128e-21,5.527920e-22,0.000000e+00
5.050000e-04,-1.266485e-06,-6.472116e-07,-7.399406e-09,-3.878653e-03,-3.063352e-03,-1.868120e-03,-1.994475e-12,9.362944e-15,-7.141609e-13,2.579115e+03,-5.120563e+03,0.000000e+00,1.923924e-21,1.456201e-21,0.000000e+00
5.060000e-04,-1.266094e-06,-6.578240e-07,-5.178318e-09,-3.339191e-03,-3.331170e-03,2.221088e-03,2.824619e-13,-1.402291e-13,2.141105e-12,2.611703e+03,-5.104775e+03,0.000000e+00,1.706329e-21,8.266102e-22,0.000000e+00
5.070000e-04,-1.268957e-06,-6.662882e-07,-3.375703e-09,-6.641204e-03,-1.166291e-03,1.802615e-03,-1.728930e-12,1.133528e-12,-2.191123e-13,2.646243e+03,-5.086897e+03,0.000000e+00,1.808513e-21,9.361243e-22,0.000000e+00
5.080000e-04,-1.267352e-06,-6.737543e-07,-3.849768e-09,-2.221139e-03,-1.689498e-04,-4.740645e-04,2.314340e-12,5.222068e-13,-1.192066e-12,2.670167e+03,-5.081609e+03,0.000000e+00,1.252620e-21,2.768599e-22,0.000000e+00
5.090000e-04,-1.267436e-06,-6.798149e-07,-1.714625e-09,-3.944127e-03,1.236498e-03,2.135142e-03,-9.021543e-13,7.358909e-13,1.366178e-12,2.696327e+03,-5.067157e+03,0.000000e+00,1.369753e-21,7.567172e-22,0.000000e+00
5.100000e-04,-1.265787e-06,-6.850356e-07,-1.711532e-09,-2.241015e-03,2.067100e-03,3.092736e-06,8.917473e-13,4.349023e-13,-1.116339e-12,2.714431e+03,-5.057528e+03,0.000000e+00,9.479070e-22,5.041550e-22,0.000000e+00
5.110000e-04,-1.266131e-06,-6.905895e-07,-1.094004e-09,-4.265915e-03,1.736149e-03,6.175285e-04,-1.060235e-12,-1.732857e-13,3.217178e-13,2.733383e+03,-5.047307e+03,0.000000e+00,9.923566e-22,5.351859e-22,0.000000e+00
5.120000e-04,-1.265259e-06,-6.958292e-07,-6.141175e-10,-3.080712e-03,2.045424e-03,4.798865e-04,6.205705e-13,1.619360e-13,-7.206916e-14,2.749697e+03,-5.038438e+03,0.000000e+00,8.541755e-22,4.644010e-22,0.000000e+00
5.130000e-04,-1.266915e-06,-7.044773e-07,1.242997e-09,-5.657526e-03,-1.353056e-03,1.857115e-03,-1.349217e-12,-1.779440e-12,7.211150e-13,2.767283e+03,-5.028800e+03,0.000000e+00,9.208408e-22,5.046084e-22,0.000000e+00
5.140000e-04,-1.266584e-06,-7.152607e-07,1.955400e-09,-3.732653e-03,-3.490004e-03,7.124029e-04,1.007861e-12,-1.118903e-12,-5.993697e-13,2.791249e+03,-5.015540e+03,0.000000e+00,1.254817e-21,6.942827e-22,0.000000e+00
5.150000e-04,-1.263625e-06,-7.245391e-07,1.337593e-09,-1.159170e-03,-1.999221e-03,-6.178075e-04,1.347472e-12,7.805720e-13,-6.964965e-13,2.825931e+03,-4.998336e+03,0.000000e+00,1.815938e-21,9.008202e-22,0.000000e+00
5.160000e-04,-1.265333e-06,-7.350730e-07,2.606439e-10,-5.886502e-03,-3.244668e-03,-1.076949e-03,-2.475225e-12,-6.521142e-13,-2.404059e-13,2.858434e+03,-4.979638e+03,0.000000e+00,1.701883e-21,9.790429e-22,0.000000e+00
5.170000e-04,-1.264998e-06,-7.466512e-07,6.652936e-10,-3.910271e-03,-4.290587e-03,4.046497e-04,1.034752e-12,-5.476423e-13,7.757632e-13,2.886255e+03,-4.963576e+03,0.000000e+00,1.456707e-21,8.409959e-22,0.000000e+00
5.180000e-04,-1.266169e-06,-7.559354e-07,5.999586e-10,-5.468003e-03,-1.993326e-03,-6.533503e-05,-8.156265e-13,1.202843e-12,-2.460834e-13,2.919572e+03,-4.940533e+03,0.000000e+00,1.744465e-21,1.206504e-21,0.000000e+00
5.190000e-04,-1.263134e-06,-7.633476e-07,5.743746e-10,-1.303229e-03,-1.382372e-04,-2.558401e-05,2.180671e-12,9.713224e-13,2.081358e-14,2.943651e+03,-4.926501e+03,0.000000e+00,1.260758e-21,7.347452e-22,0.000000e+00
5.200000e-04,-1.261293e-06,-7.728193e-07,1.722482e-11,-2.552748e-03,-2.208060e-03,-5.571497e-04,-6.542470e-13,-1.083756e-12,-2.783272e-13,2.970238e+03,-4.910496e+03,0.000000e+00,1.392130e-21,8.380169e-22,0.000000e+00
5.210000e-04,-1.258910e-06,-7.786794e-07,-2.876033e-09,-2.044450e-03,1.390089e-03,-2.893258e-03,2.661445e-13,1.883986e-12,-1.223183e-12,3.000536e+03,-4.892045e+03,0.000000e+00,1.586361e-21,9.660564e-22,0.000000e+00
5.220000e-04,-1.257538e-06,-7.841811e-07,-5.040755e-09,-3.086610e-03,1.740835e-03,-2.164722e-03,-5.456741e-13,1.836500e-13,3.814602e-13,3.020367e+03,-4.879821e+03,0.000000e+00,1.038366e-21,6.400860e-22,0.000000e+00
5.230000e-04,-1.255141e-06,-7.922339e-07,-6.636271e-09,-2.108163e-03,-8.238030e-04,-1.595515e-03,5.123141e-13,-1.342841e-12,2.980361e-13,3.037968e+03,-4.868882e+03,0.000000e+00,9.216001e-22,5.727498e-22,0.000000e+00
5.240000e-04,-1.254985e-06,-8.014687e-07,-8.616814e-09,-4.395774e-03,-2.017143e-03,-1.980543e-03,-1.197791e-12,-6.248315e-13,-2.016002e-13,3.060642e+03,-4.844528e+03,0.000000e+00,1.187177e-21,1.275160e-21,0.000000e+00
5.250000e-04,-1.256279e-06,-8.128309e-07,-1.254901e-08,-5.910061e-03,-4.136032e-03,-3.932196e-03,-7.928788e-13,-1.109448e-12,-1.021883e-12,3.086523e+03,-4.828893e+03,0.000000e+00,1.355114e-21,8.186526e-22,0.000000e+00
5.260000e-04,-1.254421e-06,-8.208466e-07,-1.553596e-08,-2.805526e-03,-7.998730e-04,-2.986946e-03,1.625531e-12,1.746809e-12,4.949318e-13,3.115351e+03,-4.810281e+03,0.000000e+00,1.509475e-21,9.745053e-22,0.000000e+00
5.270000e-04,-1.250613e-06,-8.303523e-07,-1.690746e-08,-9.098021e-04,-2.311379e-03,-1.371500e-03,9.925987e-13,-7.914224e-13,8.458454e-13,3.139826e+03,-4.794344e+03,0.000000e+00,1.281507e-21,8.344693e-22,0.000000e+00
5.280000e-04,-1.243754e-06,-8.386110e-07,-2.021519e-08,2.106790e-03,-1.121817e-03,-3.307734e-03,1.579484e-12,6.228528e-13,-1.013810e-12,3.164341e+03,-4.760660e+03,0.000000e+00,1.283596e-21,1.763713e-21,0.000000e+00
5.290000e-04,-1.240497e-06,-8.427792e-07,-2.827762e-08,-1.521550e-03,2.951698e-03,-8.062428e-03,-1.899795e-12,2.132888e-12,-2.489552e-12,3.198901e+03,-4.738919e+03,0.000000e+00,1.809522e-21,1.138353e-21,0.000000e+00
5.300000e-04,-1.237346e-06,-8.467226e-07,-3.365859e-08,-1.648913e-03,3.158572e-03,-5.380973e-03,-6.668714e-14,1.083188e-13,1.404007e-12,3.214128e+03,-4.728481e+03,0.000000e+00,7.972862e-22,5.465289e-22,0.000000e+00
5.310000e-04,-1.228528e-06,-8.502978e-07,-3.658067e-08,3.995969e-03,3.476425e-03,-2.922083e-03,2.955654e-12,1.664276e-13,1.287471e-12,3.230035e+03,-4.717639e+03,0.000000e+00,8.328978e-22,5.676742e-22,0.000000e+00
5.320000e-04,-1.223294e-06,-8.531671e-07,-3.680732e-08,3.969055e-04,4.152453e-03,-2.266442e-04,-1.884465e-12,3.539674e-13,1.411329e-12,3.255760e+03,-4.699927e+03,0.000000e+00,1.346960e-21,9.274327e-22,0.000000e+00
5.330000e-04,-1.216895e-06,-8.538700e-07,-3.760474e-08,1.539849e-03,6.306562e-03,-7.974186e-04,5.984439e-13,1.127889e-12,-2.988567e-13,3.283179e+03,-4.704972e+03,0.000000e+00,1.435690e-21,-2.641791e-22,0.000000e+00
5.340000e-04,-1.209475e-06,-8.577355e-07,-3.865536e-08,2.540747e-03,3.099636e-03,-1.050622e-03,5.240688e-13,-1.679143e-12,-1.325772e-13,3.295452e+03,-4.694448e+03,0.000000e+00,6.426132e-22,5.510248e-22,0.000000e+00
5.350000e-04,-1.202460e-06,-8.603583e-07,-4.332579e-08,2.119592e-03,4.302356e-03,-4.670435e-03,-2.205164e-13,6.297425e-13,-1.895330e-12,3.319824e+03,-4.677405e+03,0.000000e+00,1.276075e-21,8.923555e-22,0.000000e+00
5.360000e-04,-1.193935e-06,-8.653402e-07,-5.003700e-08,3.601375e-03,1.894528e-03,-6.711207e-03,7.758600e-13,-1.260736e-12,-1.068545e-12,3.339022e+03,-4.663705e+03,0.000000e+00,1.005201e-21,7.173704e-22,0.000000e+00
5.370000e-04,-1.185108e-06,-8.725950e-07,-5.693121e-08,3.861124e-03,-4.287860e-04,-6.894209e-03,1.360044e-13,-1.216484e-12,-9.581972e-14,3.368210e+03,-4.642675e+03,0.000000e+00,1.528298e-21,1.101092e-21,0.000000e+00
5.380000e-04,-1.179619e-06,-8.787326e-07,-6.359264e-08,4.844489e-04,6.608236e-04,-6.661434e-03,-1.768023e-12,5.705183e-13,1.218804e-13,3.405271e+03,-4.619388e+03,0.000000e+00,1.940533e-21,1.219316e-21,0.000000e+00
5.390000e-04,-1.176854e-06,-8.892562e-07,-7.315086e-08,-2.298715e-03,-3.741102e-03,-9.558219e-03,-1.457261e-12,-2.304843e-12,-1.516753e-12,3.430060e+03,-4.600697e+03,0.000000e+00,1.297907e-21,9.786653e-22,0.000000e+00
5.400000e-04,-1.174430e-06,-9.006358e-07,-8.045634e-08,-2.705827e-03,-4.610509e-03,-7.305473e-03,-2.131635e-13,-4.552205e-13,1.179535e-12,3.461994e+03,-4.576746e+03,0.000000e+00,1.672070e-21,1.254098e-21,0.000000e+00
5.410000e-04,-1.168751e-06,-9.122515e-07,-8.439379e-08,4.832602e-04,-4.878852e-03,-3.937458e-03,1.669802e-12,-1.405045e-13,1.763488e-12,3.494560e+03,-4.551926e+03,0.000000e+00,1.705167e-21,1.299524e-21,0.000000e+00
5.420000e-04,-1.162160e-06,-9.262946e-07,-8.911149e-08,1.323530e-03,-7.356184e-03,-4.717693e-03,4.399641e-13,-1.297128e-12,-4.085304e-13,3.527253e+03,-4.513032e+03,0.000000e+00,1.711807e-21,2.036509e-21,0.000000e+00
5.430000e-04,-1.157018e-06,-9.385282e-07,-9.422479e-08,-1.969089e-04,-5.574671e-03,-5.113305e-03,-7.960998e-13,9.327979e-13,-2.071418e-13,3.574079e+03,-4.477146e+03,0.000000e+00,2.451791e-21,1.878965e-21,0.000000e+00
5.440000e-04,-1.150961e-06,-9.516364e-07,-9.264498e-08,6.429476e-04,-6.483707e-03,1.579810e-03,4.397478e-13,-4.759702e-13,3.504507e-12,3.611666e+03,-4.446782e+03,0.000000e+00,1.968059e-21,1.589873e-21,0.000000e+00
5.450000e-04,-1.140315e-06,-9.628225e-07,-9.129275e-08,5.185583e-03,-4.643491e-03,1.352227e-03,2.378518e-12,9.635350e-13,-1.191622e-13,3.641699e+03,-4.398180e+03,0.000000e+00,1.572515e-21,2.544802e-21,0.000000e+00
5.460000e-04,-1.134268e-06,-9.724254e-07,-9.110409e-08,5.092106e-04,-3.068153e-03,1.886660e-04,-2.448543e-12,8.248447e-13,-6.092393e-13,3.702096e+03,-4.377752e+03,0.000000e+00,3.162399e-21,1.069585e-21,0.000000e+00
5.470000e-04,-1.130773e-06,-9.782264e-07,-9.091822e-08,-2.074327e-03,7.118128e-04,1.858720e-04,-1.352737e-12,1.979186e-12,-1.462967e-15,3.732728e+03,-4.349214e+03,0.000000e+00,1.603880e-21,1.494279e-21,0.000000e+00
5.480000e-04,-1.126589e-06,-9.811557e-07,-9.333430e-08,-1.401722e-03,3.559899e-03,-2.416087e-03,3.521751e-13,1.491254e-12,-1.362382e-12,3.751229e+03,-4.333453e+03,0.000000e+00,9.687177e-22,8.252156e-22,0.000000e+00
5.490000e-04,-1.121652e-06,-9.837524e-07,-9.331896e-08,-6.646591e-04,3.864111e-03,1.534280e-05,3.859254e-13,1.592853e-13,1.273093e-12,3.765248e+03,-4.321261e+03,0.000000e+00,7.340083e-22,6.383677e-22,0.000000e+00
5.500000e-04,-1.117394e-06,-9.865425e-07,-9.384012e-08,-1.359459e-03,3.646482e-03,-5.211632e-04,-3.637966e-13,-1.139502e-13,-2.809139e-13,3.780373e+03,-4.308038e+03,0.000000e+00,7.919364e-22,6.923861e-22,0.000000e+00
5.510000e-04,-1.110751e-06,-9.909008e-07,-9.498402e-08,1.000652e-03,2.040322e-03,-1.143895e-03,1.235752e-12,-8.409838e-13,-3.260619e-13,3.794455e+03,-4.295638e+03,0.000000e+00,7.373671e-22,6.492221e-22,0.000000e+00
5.520000e-04,-1.103801e-06,-1.000467e-06,-9.763504e-08,1.269828e-03,-3.227447e-03,-2.651019e-03,1.409403e-13,-2.758197e-12,-7.891281e-13,3.805272e+03,-4.262141e+03,0.000000e+00,5.663385e-22,1.753909e-21,0.000000e+00
5.530000e-04,-1.097288e-06,-1.010382e-06,-1.016234e-07,7.550784e-04,-3.588685e-03,-3.988342e-03,-2.695225e-13,-1.891438e-13,-7.002206e-13,3.853770e+03,-4.246699e+03,0.000000e+00,2.539366e-21,8.085543e-22,0.000000e+00
5.540000e-04,-1.088131e-06,-1.020352e-06,-1.020783e-07,3.343097e-03,-3.699124e-03,-4.549690e-04,1.355083e-12,-5.782559e-14,1.850070e-12,3.885808e+03,-4.215121e+03,0.000000e+00,1.677486e-21,1.653400e-21,0.000000e+00
5.550000e-04,-1.077263e-06,-1.024775e-06,-9.908412e-08,5.028149e-03,1.786411e-03,2.994232e-03,8.822913e-13,2.872219e-12,1.805998e-12,3.924408e+03,-4.179398e+03,0.000000e+00,2.021111e-21,1.870483e-21,0.000000e+00
5.560000e-04,-1.066380e-06,-1.027707e-06,-9.879918e-08,5.026877e-03,3.215277e-03,2.849370e-04,-6.659620e-16,7.481529e-13,-1.418584e-12,3.953594e+03,-4.151774e+03,0.000000e+00,1.528185e-21,1.446398e-21,0.000000e+00
5.570000e-04,-1.059500e-06,-1.030663e-06,-9.546204e-08,1.005404e-03,3.153199e-03,3.337141e-03,-2.105639e-12,-3.250425e-14,1.598131e-12,3.980691e+03,-4.126531e+03,0.000000e+00,1.418788e-21,1.321726e-21,0.000000e+00
5.580000e-04,-1.052261e-06,-1.031609e-06,-9.527006e-08,1.359351e-03,5.120306e-03,1.919757e-04,1.853261e-13,1.029975e-12,-1.646805e-12,3.999296e+03,-4.108437e+03,0.000000e+00,9.741573e-22,9.473873e-22,0.000000e+00
5.590000e-04,-1.039991e-06,-1.032501e-06,-9.399820e-08,6.383719e-03,5.104781e-03,1.271867e-03,2.630753e-12,-8.128738e-15,5.654299e-13,4.015023e+03,-4.093072e+03,0.000000e+00,8.234811e-22,8.045036e-22,0.000000e+00
5.600000e-04,-1.030928e-06,-1.035246e-06,-9.424952e-08,3.161682e-03,3.200030e-03,-2.513296e-04,-1.687055e-12,-9.973252e-13,-7.975440e-13,4.041517e+03,-4.066922e+03,0.000000e+00,1.387193e-21,1.369192e-21,0.000000e+00
5.610000e-04,-1.027230e-06,-1.040073e-06,-9.598942e-08,-2.231718e-03,1.096336e-03,-1.739898e-03,-2.823978e-12,-1.101492e-12,-7.794123e-13,4.064391e+03,-4.044059e+03,0.000000e+00,1.197683e-21,1.197130e-21,0.000000e+00
5.620000e-04,-1.023906e-06,-1.042537e-06,-9.727261e-08,-2.618966e-03,3.441267e-03,-1.283185e-03,-2.027622e-13,1.227803e-12,2.391344e-13,4.080536e+03,-4.027762e+03,0.000000e+00,8.453843e-22,8.532749e-22,0.000000e+00
5.630000e-04,-1.019992e-06,-1.045457e-06,-9.900396e-08,-2.055012e-03,2.970078e-03,-1.731350e-03,2.952857e-13,-2.467144e-13,-2.346589e-13,4.097321e+03,-4.022487e+03,0.000000e+00,8.788101e-22,2.761975e-22,0.000000e+00
5.640000e-04,-1.012282e-06,-1.050416e-06,-9.718339e-08,1.712923e-03,8.876948e-04,1.820563e-03,1.972886e-12,-1.090333e-12,1.859777e-12,4.110348e+03,-4.008229e+03,0.000000e+00,6.821052e-22,7.465476e-22,0.000000e+00
5.650000e-04,-1.004078e-06,-1.053401e-06,-9.558291e-08,2.189539e-03,2.813736e-03,1.600487e-03,2.495559e-13,1.008473e-12,-1.152313e-13,4.135880e+03,-3.981964e+03,0.000000e+00,1.336845e-21,1.375238e-21,0.000000e+00
5.660000e-04,-9.938932e-07,-1.058329e-06,-9.457311e-08,4.141518e-03,8.129700e-04,1.009794e-03,1.022054e-12,-1.047598e-12,-3.092863e-13,4.157360e+03,-3.959522e+03,0.000000e+00,1.124734e-21,1.175093e-21,0.000000e+00
5.670000e-04,-9.933879e-07,-1.060013e-06,-9.235817e-08,-5.547452e-03,4.053795e-03,2.214938e-03,-5.073133e-12,1.696892e-12,6.310120e-13,4.187260e+03,-3.927899e+03,0.000000e+00,1.565539e-21,1.655787e-21,0.000000e+00
5.680000e-04,-9.911850e-07,-1.063598e-06,-9.183318e-08,-3.870571e-03,2.140305e-03,5.249915e-04,8.780126e-13,-1.001901e-12,-8.848540e-13,4.189311e+03,-3.925693e+03,0.000000e+00,1.073723e-22,1.154935e-22,0.000000e+00
5.690000e-04,-9.894454e-07,-1.072062e-06,-9.249824e-08,-4.382571e-03,-2.748058e-03,-6.650561e-04,-2.680826e-13,-2.559541e-12,-6.231074e-13,4.200966e+03,-3.913222e+03,0.000000e+00,6.102796e-22,6.529871e-22,0.000000e+00
5.700000e-04,-9.885084e-07,-1.079874e-06,-9.050683e-08,-5.220618e-03,-2.109689e-03,1.991405e-03,-4.388002e-13,3.342490e-13,1.390920e-12,4.213931e+03,-3.886311e+03,0.000000e+00,6.788395e-22,1.409015e-21,0.000000e+00
5.710000e-04,-9.902529e-07,-1.090013e-06,-8.867679e-08,-7.960892e-03,-4.426799e-03,1.830043e-03,-1.434804e-12,-1.213236e-12,-8.448875e-14,4.230028e+03,-3.869823e+03,0.000000e+00,8.428218e-22,8.633128e-22,0.000000e+00
5.720000e-04,-9.867056e-07,-1.095897e-06,-8.610087e-08,-2.702907e-03,-1.904036e-04,2.575926e-03,2.753074e-12,2.218171e-12,3.905433e-13,4.244491e+03,-3.853870e+03,0.000000e+00,7.572859e-22,8.352943e-22,0.000000e+00
5.730000e-04,-9.787398e-07,-1.100393e-06,-8.546180e-08,1.689536e-03,1.150464e-03,6.390688e-04,2.299878e-12,7.020766e-13,-1.014136e-12,4.261870e+03,-3.834651e+03,0.000000e+00,9.099790e-22,1.006317e-21,0.000000e+00
5.740000e-04,-9.704473e-07,-1.100784e-06,-8.564213e-08,2.004514e-03,5.217165e-03,-1.803379e-04,1.649222e-13,2.129320e-12,-4.290403e-13,4.291850e+03,-3.813851e+03,0.000000e+00,1.569754e-21,1.089091e-21,0.000000e+00
5.750000e-04,-9.641972e-07,-1.106229e-06,-8.192657e-08,-6.864948e-05,1.267616e-04,3.715560e-03,-1.085506e-12,-2.665329e-12,2.039887e-12,4.307535e+03,-3.795094e+03,0.000000e+00,8.212524e-22,9.821200e-22,0.000000e+00
5.760000e-04,-9.572843e-07,-1.112005e-06,-7.697707e-08,5.607131e-04,-2.444129e-04,4.949509e-03,3.295335e-13,-1.943465e-13,6.460941e-13,4.329366e+03,-3.770258e+03,0.000000e+00,1.143082e-21,1.300391e-21,0.000000e+00
5.770000e-04,-9.517611e-07,-1.112658e-06,-7.397098e-08,-8.216956e-04,4.838233e-03,3.006091e-03,-7.238275e-13,2.661267e-12,-1.017571e-12,4.344851e+03,-3.736860e+03,0.000000e+00,8.107591e-22,1.748748e-21,0.000000e+00
5.780000e-04,-9.457179e-07,-1.117685e-06,-7.171314e-08,-3.316125e-04,4.301323e-04,2.257831e-03,2.566069e-13,-2.308076e-12,-3.917881e-13,4.356308e+03,-3.724736e+03,0.000000e+00,5.999044e-22,6.347719e-22,0.000000e+00
5.790000e-04,-9.367207e-07,-1.119644e-06,-6.971785e-08,2.600493e-03,3.455114e-03,1.995291e-03,1.535247e-12,1.583877e-12,-1.374659e-13,4.384056e+03,-3.706430e+03,0.000000e+00,1.452882e-21,9.585118e-22,0.000000e+00
5.800000e-04,-9.252434e-07,-1.122358e-06,-6.563487e-08,5.065506e-03,2.634236e-03,4.082982e-03,1.290678e-12,-4.298110e-13,1.093113e-12,4.404075e+03,-3.681463e+03,0.000000e+00,1.048176e-21,1.307259e-21,0.000000e+00
5.810000e-04,-9.160844e-07,-1.125121e-06,-6.256999e-08,2.731059e-03,2.532003e-03,3.064877e-03,-1.222314e-12,-5.352894e-14,-5.330789e-13,4.431184e+03,-3.648889e+03,0.000000e+00,1.419461e-21,1.705593e-21,0.000000e+00
5.820000e-04,-9.073500e-07,-1.126622e-06,-5.756529e-08,2.297449e-03,3.744733e-03,5.004704e-03,-2.270376e-13,6.349838e-13,1.015691e-12,4.452913e+03,-3.622327e+03,0.000000e+00,1.137691e-21,1.390806e-21,0.000000e+00
5.830000e-04,-8.936284e-07,-1.127070e-06,-5.252092e-08,7.281676e-03,4.718294e-03,5.044368e-03,2.609735e-12,5.097552e-13,2.076834e-14,4.471997e+03,-3.598738e+03,0.000000e+00,9.992538e-22,1.235110e-21,0.000000e+00
5.840000e-04,-8.831023e-07,-1.127574e-06,-5.071043e-08,4.081534e-03,4.602757e-03,1.810489e-03,-1.675591e-12,-6.049466e-14,-1.693255e-12,4.500957e+03,-3.564468e+03,0.000000e+00,1.516316e-21,1.794334e-21,0.000000e+00
5.850000e-04,-8.745463e-07,-1.129197e-06,-5.091942e-08,2.101934e-03,3.435484e-03,-2.089863e-04,-1.036516e-12,-6.111831e-13,-1.057395e-12,4.521581e+03,-3.538097e+03,0.000000e+00,1.079918e-21,1.380807e-21,0.000000e+00
5.860000e-04,-8.680457e-07,-1.134070e-06,-5.031182e-08,1.840263e-05,1.473813e-04,6.076024e-04,-1.090934e-12,-1.721646e-12,4.275648e-13,4.540569e+03,-3.513708e+03,0.000000e+00,9.942058e-22,1.277005e-21,0.000000e+00
5.870000e-04,-8.637688e-07,-1.137595e-06,-5.046433e-08,-2.225802e-03,1.472069e-03,-1.525093e-04,-1.175063e-12,6.936051e-13,-3.979935e-13,4.560568e+03,-3.487712e+03,0.000000e+00,1.047119e-21,1.361133e-21,0.000000e+00
5.880000e-04,-8.570744e-07,-1.141432e-06,-5.494201e-08,1.767973e-04,1.115131e-03,-4.477682e-03,1.257998e-12,-1.868923e-13,-2.264655e-12,4.568489e+03,-3.466834e+03,0.000000e+00,4.147576e-22,1.093200e-21,0.000000e+00
5.890000e-04,-8.511233e-07,-1.142758e-06,-5.666798e-08,-5.750049e-04,3.594000e-03,-1.725973e-03,-3.936427e-13,1.297932e-12,1.440792e-12,4.587866e+03,-3.442002e+03,0.000000e+00,1.014592e-21,1.300182e-21,0.000000e+00
5.900000e-04,-8.461743e-07,-1.143293e-06,-6.145036e-08,-1.580305e-03,4.355092e-03,-4.782375e-03,-5.263739e-13,3.985069e-13,-1.600329e-12,4.600777e+03,-3.424651e+03,0.000000e+00,6.760114e-22,9.084833e-22,0.000000e+00
5.910000e-04,-8.424706e-07,-1.142684e-06,-6.592917e-08,-2.822147e-03,5.478733e-03,-4.478816e-03,-6.502268e-13,5.883374e-13,1.589436e-13,4.610879e+03,-3.411043e+03,0.000000e+00,5.289075e-22,7.125370e-22,0.000000e+00
5.920000e-04,-8.351995e-07,-1.143167e-06,-6.822989e-08,7.422656e-04,4.344621e-03,-2.300718e-03,1.866322e-12,-5.938197e-13,1.140449e-12,4.616849e+03,-3.402956e+03,0.000000e+00,3.125845e-22,4.234343e-22,0.000000e+00
5.930000e-04,-8.330758e-07,-1.145881e-06,-6.454043e-08,-4.420886e-03,2.101375e-03,3.689458e-03,-2.703420e-12,-1.174561e-12,3.136449e-12,4.632264e+03,-3.381949e+03,0.000000e+00,8.071267e-22,1.099927e-21,0.000000e+00
5.940000e-04,-8.293912e-07,-1.151555e-06,-5.855924e-08,-2.892581e-03,-8.797969e-04,5.981190e-03,8.002187e-13,-1.560938e-12,1.199948e-12,4.639570e+03,-3.371912e+03,0.000000e+00,3.825464e-22,5.254959e-22,0.000000e+00
5.950000e-04,-8.244401e-07,-1.156416e-06,-5.221967e-08,-1.661885e-03,-8.867286e-05,6.339573e-03,6.443911e-13,4.142316e-13,1.876492e-13,4.660668e+03,-3.354352e+03,0.000000e+00,1.104697e-21,9.194472e-22,0.000000e+00
5.960000e-04,-8.209879e-07,-1.162481e-06,-4.376508e-08,-3.191126e-03,-1.315762e-03,8.454591e-03,-8.007087e-13,-6.425023e-13,1.107421e-12,4.673587e+03,-3.329394e+03,0.000000e+00,6.764523e-22,1.306811e-21,0.000000e+00
5.970000e-04,-8.173330e-07,-1.171731e-06,-3.941964e-08,-3.042065e-03,-4.521516e-03,4.345443e-03,7.804802e-14,-1.678529e-12,-2.151545e-12,4.688510e+03,-3.308903e+03,0.000000e+00,7.813662e-22,1.072893e-21,0.000000e+00
5.980000e-04,-8.135770e-07,-1.181937e-06,-3.520061e-08,-2.999580e-03,-5.497987e-03,4.219029e-03,2.224499e-14,-5.112792e-13,-6.619029e-14,4.708056e+03,-3.280994e+03,0.000000e+00,1.023416e-21,1.461332e-21,0.000000e+00
5.990000e-04,-8.061207e-07,-1.185408e-06,-3.213638e-08,6.806359e-04,1.193795e-03,3.064228e-03,1.926957e-12,3.503809e-12,-6.046522e-13,4.728434e+03,-3.251561e+03,0.000000e+00,1.067003e-21,1.541085e-21,0.000000e+00
6.000000e-04,-7.971122e-07,-1.187760e-06,-2.946067e-08,2.218919e-03,2.261643e-03,2.675707e-03,8.054430e-13,5.591236e-13,-2.034290e-13,4.746602e+03,-3.224979e+03,0.000000e+00,9.512862e-22,1.391877e-21,0.000000e+00
6.010000e-04,-7.878505e-07,-1.193087e-06,-3.266857e-08,2.441275e-03,-7.671784e-04,-3.207903e-03,1.164254e-13,-1.585887e-12,-3.080651e-12,4.766423e+03,-3.195614e+03,0.000000e+00,1.037828e-21,1.537546e-21,0.000000e+00
6.020000e-04,-7.788233e-07,-1.196855e-06,-3.299694e-08,2.181493e-03,7.430019e-04,-3.283624e-04,-1.360212e-13,7.907286e-13,1.507724e-12,4.792856e+03,-3.161095e+03,0.000000e+00,1.384009e-21,1.807393e-21,0.000000e+00
6.030000e-04,-7.680597e-07,-1.200436e-06,-3.206902e-08,3.897558e-03,8.678319e-04,9.279135e-04,8.985293e-13,6.536081e-14,6.577845e-13,4.813359e+03,-3.128792e+03,0.000000e+00,1.073520e-21,1.691395e-21,0.000000e+00
