Time (s),X (m),Y (m),Z (m),Vx (m/s),Vy (m/s),Vz (m/s)
0.008798999999999987,2.937072755357726e-06,-3.322689277807292e-07,1.794237868527292e-07,-0.0012680842606445052,0.000987756681544187,-0.0011156240135137179
0.008800999999999986,2.9382485168201357e-06,-3.3166615571126514e-07,1.7946104814816587e-07,0.0011757614624100456,0.0006027720694640576,3.726129543668517e-05
0.008802999999999984,2.938181843924452e-06,-3.3342831350038324e-07,1.8038683902241216e-07,-6.667289568340555e-05,-0.001762157789118105,0.0009257908742462909
0.008804999999999983,2.9381142709736053e-06,-3.3317408094614495e-07,1.806564738786922e-07,-6.757295084702946e-05,0.00025423255423829064,0.00026963485628003244
0.008806999999999982,2.93889360605002e-06,-3.3224890930346426e-07,1.818541131780607e-07,0.000779335076414886,0.0009251716426807032,0.0011976392993684932
0.00880899999999998,2.940489219016495e-06,-3.3137635488842004e-07,1.797871436608409e-07,0.0015956129664751895,0.0008725544150442158,-0.0020669695172198027
0.008810999999999979,2.9388448370263284e-06,-3.311476378740178e-07,1.8049201174159398e-07,-0.0016443819901668093,0.00022871701440226687,0.000704868080753087
0.008812999999999977,2.9389956419534104e-06,-3.3017730032480776e-07,1.7921491894075346e-07,0.00015080492708221564,0.0009703375492100095,-0.0012770928008405047
0.008814999999999976,2.939837074934457e-06,-3.3034274557276065e-07,1.7922681554789726e-07,0.0008414329810467589,-0.0001654452479529088,1.1896607143813367e-05
0.008816999999999974,2.938742253970784e-06,-3.312743756962115e-07,1.7932772339542654e-07,-0.00109482096367324,-0.0009316301234508379,0.00010090784752925804
0.008818999999999973,2.9374968081671045e-06,-3.3352406031584053e-07,1.7850484386956424e-07,-0.0012454458036795302,-0.002249684619629034,-0.0008228795258623012
0.008820999999999971,2.937227079501749e-06,-3.335483458901537e-07,1.7854898480700573e-07,-0.0002697286653556671,-2.4285574313185817e-05,4.414093744147773e-05
0.00882299999999997,2.9367531106754486e-06,-3.336627055493862e-07,1.780765131643301e-07,-0.0004739688263004179,-0.00011435965923253406,-0.0004724716426756313
0.008824999999999968,2.938104864639133e-06,-3.319835185238424e-07,1.7949428400427688e-07,0.0013517539636846408,0.001679187025543815,0.0014177708399467689
0.008826999999999967,2.938543331373943e-06,-3.3291043179274296e-07,1.80210828881258e-07,0.0004384667348100722,-0.0009269132689006011,0.0007165448769811216
0.008828999999999965,2.9382335740138085e-06,-3.3216626007143704e-07,1.7972913647148837e-07,-0.0003097573601345577,0.0007441717213059041,-0.0004816924097696495
0.008830999999999964,2.937517894079062e-06,-3.332627861972046e-07,1.7954251016473897e-07,-0.0007156799347464461,-0.001096526125767564,-0.00018662630674940966
0.008832999999999962,2.937043286790531e-06,-3.3525466717277066e-07,1.80359260236651e-07,-0.00047460728853112395,-0.001991880975566021,0.000816750071912035
0.008834999999999961,2.9366699334483268e-06,-3.345055471845823e-07,1.796733029569544e-07,-0.0003733533422041055,0.0007491199881883722,-0.0006859572796965791
0.00883699999999996,2.937037334333558e-06,-3.346658804096536e-07,1.800356442606478e-07,0.00036740088523129255,-0.00016033322507132735,0.00036234130369340573
0.008838999999999958,2.937089004847956e-06,-3.3396907395908825e-07,1.7967364316994006e-07,5.16705143980797e-05,0.0006968064505653528,-0.0003620010907077363
0.008840999999999957,2.9357693572402076e-06,-3.3301601836070597e-07,1.7896664491314132e-07,-0.0013196476077484444,0.0009530555983822764,-0.0007069982567987419
0.008842999999999955,2.935190865806463e-06,-3.3417451474235084e-07,1.7902513825251196e-07,-0.000578491433744268,-0.0011584963816448541,5.849333937062739e-05
0.008844999999999954,2.9357434764140266e-06,-3.342910301857696e-07,1.7936357366378714e-07,0.0005526106075635631,-0.0001165154434187967,0.0003384354112751955
0.008846999999999952,2.9374899420009525e-06,-3.3421151989407353e-07,1.7887141330142515e-07,0.0017464655869258963,7.95102916960996e-05,-0.0004921603623619851
0.00884899999999995,2.9372229370304895e-06,-3.3428480180771643e-07,1.781592434345473e-07,-0.0002670049704631306,-7.328191364290591e-05,-0.0007121698668778427
0.00885099999999995,2.9369000245819983e-06,-3.3409802522250146e-07,1.7939917590225492e-07,-0.0003229124484912237,0.00018677658521495168,0.0012399324677076088
0.008852999999999948,2.9364935816594317e-06,-3.3428552076550053e-07,1.7867413295603318e-07,-0.00040644292256669233,-0.00018749554299905962,-0.0007250429462217365
0.008854999999999946,2.9361547817632806e-06,-3.3446154987733814e-07,1.7719163252057094e-07,-0.0003387998961512752,-0.0001760291118376168,-0.0014825004354622397
0.008856999999999945,2.9355411965457595e-06,-3.327602414315554e-07,1.7673687313566712e-07,-0.0006135852175212644,0.0017013084457827335,-0.0004547593849038163
0.008858999999999943,2.9333350289245474e-06,-3.3269262227896573e-07,1.771513464545181e-07,-0.0022061676212122507,6.761915258967064e-05,0.00041447331885098235
0.008860999999999942,2.9347968114594063e-06,-3.3214428711515847e-07,1.7881396510678008e-07,0.0014617825348588877,0.0005483351638072471,0.0016626186522619817
0.00886299999999994,2.9356181655885156e-06,-3.3200191593850326e-07,1.8025446773728436e-07,0.0008213541291092686,0.0001423711766551873,0.0014405026305042779
0.008864999999999939,2.9364886567310933e-06,-3.3278246710174056e-07,1.7947264475638267e-07,0.0008704911425776839,-0.0007805511632372838,-0.0007818229809016859
0.008866999999999937,2.93692393463614e-06,-3.3575151311228476e-07,1.8086867453180208e-07,0.00043527790504670324,-0.0029690460105441857,0.0013960297754194132
0.008868999999999936,2.937791638824172e-06,-3.354183739692774e-07,1.8122541108947963e-07,0.0008677041880321886,0.0003331391430073153,0.0003567365576775373
0.008870999999999934,2.9379139781236435e-06,-3.35415644334965e-07,1.809137447440537e-07,0.00012233929947135858,2.729634312408849e-06,-0.000311666345425926
0.008872999999999933,2.938571733014135e-06,-3.368738410181931e-07,1.8096860161279993e-07,0.0006577548904912484,-0.001458196683228096,5.4856868746228206e-05
0.008874999999999932,2.938125753367044e-06,-3.3701351208896684e-07,1.791202574730121e-07,-0.0004459796470907517,-0.00013967107077377013,-0.0018483441397878413
0.00887699999999993,2.938265275529546e-06,-3.370786608544597e-07,1.7836305699997786e-07,0.00013952216250211945,-6.514876549287179e-05,-0.0007572004730342383
0.008878999999999929,2.9374748454263773e-06,-3.3867718130546004e-07,1.773707303211891e-07,-0.0007904301031688608,-0.001598520451000366,-0.000992326678788748
0.008880999999999927,2.9370257300694575e-06,-3.384657132078905e-07,1.781401984788739e-07,-0.0004491153569196698,0.0002114680975695233,0.0007694681576847947
0.008882999999999926,2.936433533885505e-06,-3.39366157385391e-07,1.7782737447305366e-07,-0.0005921961839521726,-0.0009004441775004665,-0.0003128240058202274
0.008884999999999924,2.9366105501011424e-06,-3.385050404889595e-07,1.777268793414212e-07,0.00017701621563726285,0.0008611168964314543,-0.00010049513163245752
0.008886999999999923,2.9360735676560195e-06,-3.383180457977096e-07,1.7797943983594932e-07,-0.0005369824451231089,0.00018699469124986416,0.000252560494528136
0.008888999999999921,2.9358518144994115e-06,-3.381190635845341e-07,1.7776614230072612e-07,-0.0002217531566080651,0.00019898221317552972,-0.0002132975352231921
0.00889099999999992,2.935878634824145e-06,-3.3782796037993733e-07,1.78215236321264e-07,2.6820324733873615e-05,0.0002911032045967699,0.00044909402053787585
0.008892999999999918,2.935765379171407e-06,-3.3736471272432936e-07,1.7797332504763506e-07,-0.00011325565273814557,0.00046324765560796995,-0.00024191127362894286
